Palavra,Link,Instituicao
empregada domestica,null,Spread the Sign
empregado bancario,null,Spread the Sign
empregado de bar,null,Spread the Sign
empregado de cafeteria,https://media.spreadthesign.com/video/mp4/14/571970.mp4,Spread the Sign
empregado de fabrica,null,Spread the Sign
Empreiteiro,null,Spread the Sign
engenharia,null,Spread the Sign
Engenheiro,null,Spread the Sign
entomologista,null,Spread the Sign
entregador,null,Spread the Sign
Entregador de pizzas,https://media.spreadthesign.com/video/mp4/14/571973.mp4,Spread the Sign
equipe de funcionarios,null,Spread the Sign
escolta,null,Spread the Sign
escriturario,null,Spread the Sign
Espiao,null,Spread the Sign
esteticista,null,Spread the Sign
Estofador,null,Spread the Sign
Estagio,null,Spread the Sign
exterminador,null,Spread the Sign
farmaceutico,https://media.spreadthesign.com/video/mp4/14/460336.mp4,Spread the Sign
Faxineiro,null,Spread the Sign
Faz-tudo,null,Spread the Sign
Flanelinha,null,Spread the Sign
Flautim,null,Spread the Sign
fornecedor,null,Spread the Sign
fornecedor,https://media.spreadthesign.com/video/mp4/14/572115.mp4,Spread the Sign
Fotografo,null,Spread the Sign
funcionario,null,Spread the Sign
funcionario dos correios,null,Spread the Sign
fuzileiros navais,null,Spread the Sign
Gari,null,Spread the Sign
garcom,https://media.spreadthesign.com/video/mp4/14/572128.mp4,Spread the Sign
garconete,https://media.spreadthesign.com/video/mp4/14/572129.mp4,Spread the Sign
gerente,null,Spread the Sign
gerente de restaurante,https://media.spreadthesign.com/video/mp4/14/571963.mp4,Spread the Sign
Geriatra,null,Spread the Sign
gestor de sitio da internet,null,Spread the Sign
geografo,null,Spread the Sign
guarda,null,Spread the Sign
guarda,null,Spread the Sign
guarda de caca,null,Spread the Sign
Guarda de Seguranca,null,Spread the Sign
Guarda florestal,https://media.spreadthesign.com/video/mp4/14/576704.mp4,Spread the Sign
guarda-costas,null,Spread the Sign
guardiao,null,Spread the Sign
guia de museu,null,Spread the Sign
Guia de viagem,null,Spread the Sign
guia turistico,null,Spread the Sign
Historiador,null,Spread the Sign
Homeopatista,null,Spread the Sign
Inspetor,https://media.spreadthesign.com/video/mp4/14/552136.mp4,Spread the Sign
Inspetor de ingressos,https://media.spreadthesign.com/video/mp4/14/552137.mp4,Spread the Sign
interprete,https://media.spreadthesign.com/video/mp4/14/552157.mp4,Spread the Sign
interprete da lingua de sinais,null,Spread the Sign
interprete triplo qualificado,null,Spread the Sign
investigador,null,Spread the Sign
jardineiro,null,Spread the Sign
jornalista,null,Spread the Sign
Lanterninha,null,Spread the Sign
Laringologista,https://media.spreadthesign.com/video/mp4/14/554354.mp4,Spread the Sign
leiloeiro,null,Spread the Sign
leiteiro,null,Spread the Sign
limpador de chamines,null,Spread the Sign
Limpador de janela,null,Spread the Sign
livreiro,null,Spread the Sign
Lojista,null,Spread the Sign
Lutador,null,Spread the Sign
manobrador de empilhadora,null,Spread the Sign
maquiador,null,Spread the Sign
marinheiro,null,Spread the Sign
massagista,null,Spread the Sign
massagista,null,Spread the Sign
matador,null,Spread the Sign
mecanico,null,Spread the Sign
Mecanico de automoveis,null,Spread the Sign
mentor,null,Spread the Sign
merceeiro,null,Spread the Sign
mestre,null,Spread the Sign
mestre cervejeiro,null,Spread the Sign
meteorologista,null,Spread the Sign
metereologista,null,Spread the Sign
Mineirador,null,Spread the Sign
mineiro,null,Spread the Sign
modelo,https://media.spreadthesign.com/video/mp4/14/578061.mp4,Spread the Sign
mordomo,null,Spread the Sign
Motorista de onibus,https://media.spreadthesign.com/video/mp4/14/559708.mp4,Spread the Sign
musico,null,Spread the Sign
magico,https://media.spreadthesign.com/video/mp4/14/555082.mp4,Spread the Sign
medico,null,Spread the Sign
neurologista,null,Spread the Sign
noivo,null,Spread the Sign
nutricionista,null,Spread the Sign
operador de CAD,null,Spread the Sign
operador de camara,null,Spread the Sign
operador de camera,null,Spread the Sign
operador de maquinas,null,Spread the Sign
Operador de telefone,null,Spread the Sign
Padeiro,null,Spread the Sign
Padrao profissional,null,Spread the Sign
Paparazzi,null,Spread the Sign
PEDAGOGIA,https://media.spreadthesign.com/video/mp4/14/555503.mp4,Spread the Sign
pedagogo social,https://media.spreadthesign.com/video/mp4/14/555505.mp4,Spread the Sign
pedreiro,null,Spread the Sign
pedreiro,null,Spread the Sign
penhorista,null,Spread the Sign
pescador,null,Spread the Sign
Pesquisador,null,Spread the Sign
Pessoa que faz mudancas de plano,null,Spread the Sign
Picheleiro,null,Spread the Sign
Piloto,null,Spread the Sign
Pintor de automoveis,null,Spread the Sign
Pintor de sinais,null,Spread the Sign
Piscicultor,null,Spread the Sign
Pivo do noticiario,null,Spread the Sign
pizzaiolo,https://media.spreadthesign.com/video/mp4/14/572054.mp4,Spread the Sign
Planejador de cidades,null,Spread the Sign
Planejador de Festa,null,Spread the Sign
Planejamento de carreira,null,Spread the Sign
policia,https://media.spreadthesign.com/video/mp4/14/556437.mp4,Spread the Sign
policia,https://media.spreadthesign.com/video/mp4/14/556436.mp4,Spread the Sign
Politico,https://media.spreadthesign.com/video/mp4/14/556445.mp4,Spread the Sign
porteiro,null,Spread the Sign
porteiro,null,Spread the Sign
Prefeito,null,Spread the Sign
presidente da camara,null,Spread the Sign
Presidencia,null,Spread the Sign
Procurador,null,Spread the Sign
Produtor de livros,null,Spread the Sign
Prodigio,null,Spread the Sign
professor de quimica,null,Spread the Sign
programador,null,Spread the Sign
Promotor,null,Spread the Sign
promocao,null,Spread the Sign
Publicitario,null,Spread the Sign
paroco,null,Spread the Sign
quimico,null,Spread the Sign
recepcionista,null,Spread the Sign
relojoeiro,null,Spread the Sign
relojoeiro,null,Spread the Sign
relojoeiro,null,Spread the Sign
reparador,null,Spread the Sign
Reporter,https://media.spreadthesign.com/video/mp4/14/556740.mp4,Spread the Sign
Sapateiro,null,Spread the Sign
secretaria,null,Spread the Sign
servo,null,Spread the Sign
Soldador,null,Spread the Sign
Superintendente,null,Spread the Sign
supervisor,null,Spread the Sign
Tatuador,null,Spread the Sign
Taxista,https://media.spreadthesign.com/video/mp4/14/552510.mp4,Spread the Sign
Tesoureiro,null,Spread the Sign
topografo,null,Spread the Sign
Trabalhador de obra de rodovias,null,Spread the Sign
Trabalhador de usina eletrica,null,Spread the Sign
tradutor,https://media.spreadthesign.com/video/mp4/14/660460.mp4,Spread the Sign
treinador de animais,null,Spread the Sign
Treinador de caes,null,Spread the Sign
tutor,null,Spread the Sign
Tutor para provas,https://media.spreadthesign.com/video/mp4/14/552836.mp4,Spread the Sign
Tecnico,https://media.spreadthesign.com/video/mp4/14/552523.mp4,Spread the Sign
Tecnico de manutencao,null,Spread the Sign
tecnico de manutencao de aeronaves,null,Spread the Sign
Tecnico de TV,null,Spread the Sign
tecnico veterinario,null,Spread the Sign
Vendedor,null,Spread the Sign
Vendedor de aspirador de po,null,Spread the Sign
vendedor de carros,null,Spread the Sign
vendedor de gelados,null,Spread the Sign
Vendedor de joias,null,Spread the Sign
vendedor de loja,https://media.spreadthesign.com/video/mp4/14/575805.mp4,Spread the Sign
vendedor de peixe,null,Spread the Sign
vendedor de produtos,null,Spread the Sign
vendedor de roupas,null,Spread the Sign
Vendedor de seguros,null,Spread the Sign
ventriloquo,null,Spread the Sign
veterinario,https://media.spreadthesign.com/video/mp4/14/552957.mp4,Spread the Sign
vidraceiro,null,Spread the Sign
vinicultor,null,Spread the Sign
academia,null,Spread the Sign
Adidas,null,Spread the Sign
adjunto,null,Spread the Sign
agencia,null,Spread the Sign
ajustador,null,Spread the Sign
Alto Comissario da ONU para Refugiados,null,Spread the Sign
Amazon,null,Spread the Sign
Apple,null,Spread the Sign
assinatura autorizada,null,Spread the Sign
associacao,null,Spread the Sign
associacao,null,Spread the Sign
associacao nacional,null,Spread the Sign
autoridade legal,null,Spread the Sign
cadernos eleitorais,null,Spread the Sign
campo de refugiados,null,Spread the Sign
centro de actividades ocupacionais,null,Spread the Sign
centro de atividades para pessoas especiais,null,Spread the Sign
Centro de reabilitacao,null,Spread the Sign
clausula,null,Spread the Sign
Clinica Pediatrica,https://media.spreadthesign.com/video/mp4/14/576102.mp4,Spread the Sign
comissao,null,Spread the Sign
comissao de deficientes auditivos,null,Spread the Sign
companhia de seguros,null,Spread the Sign
conselho de artes,null,Spread the Sign
contas finais,null,Spread the Sign
contra-oferta,null,Spread the Sign
contribuicoes dos membros,null,Spread the Sign
Convencao da ONU,null,Spread the Sign
Convencao das Nacoes Unidas sobre Pessoas com Deficiencia,null,Spread the Sign
cruz vermelha,null,Spread the Sign
decisao da maioria,null,Spread the Sign
departamento de direitos e permissoes,null,Spread the Sign
Departamento de Justica,null,Spread the Sign
documentos de controle,null,Spread the Sign
Efsli,null,Spread the Sign
endossar,null,Spread the Sign
estrutura de poder,null,Spread the Sign
exologista,null,Spread the Sign
Federacao dos Sindicatos dos trabalhadores,null,Spread the Sign
fiduciario,null,Spread the Sign
Fundo Internacional de Emergencia da ONU para a Infancia,null,Spread the Sign
fabrica de papel,null,Spread the Sign
gabinete de aconselhamento,null,Spread the Sign
grupo formal,null,Spread the Sign
grupo informal,null,Spread the Sign
iniciado,null,Spread the Sign
instituicao,null,Spread the Sign
instituicao de caridade e solidariedade social,null,Spread the Sign
instituto,null,Spread the Sign
lista de membros,null,Spread the Sign
Loja IKEA,null,Spread the Sign
medico da empresa,null,Spread the Sign
Nacoes Unidas,null,Spread the Sign
organizacao mundial de saude,null,Spread the Sign
organizacao nao-governamental,null,Spread the Sign
organizacao sem fins lucrativos,null,Spread the Sign
propostas adicionais,null,Spread the Sign
protocolo de resolucao,null,Spread the Sign
provedor de uma instituicao humanitaria,null,Spread the Sign
Quadro Europeu Comum de Referencia para as Linguas,null,Spread the Sign
Recrutamento de socios,null,Spread the Sign
reeleicao,null,Spread the Sign
relatorio de atividade,null,Spread the Sign
relatorio de auditoria,null,Spread the Sign
relatorio do conselho,null,Spread the Sign
reorganizacao,null,Spread the Sign
ressalva,null,Spread the Sign
reuniao de associacao,null,Spread the Sign
reuniao de emergencia,null,Spread the Sign
reuniao sindical,null,Spread the Sign
secretario da juventude,null,Spread the Sign
setor do voluntariado,null,Spread the Sign
sindicalista,null,Spread the Sign
sindicalizado,null,Spread the Sign
sindicato,null,Spread the Sign
sindicato,null,Spread the Sign
subvencoes operacionais,null,Spread the Sign
sumula,null,Spread the Sign
Thomas Lydell,null,Spread the Sign
UNESCO,null,Spread the Sign
Uniao,https://media.spreadthesign.com/video/mp4/14/552853.mp4,Spread the Sign
uniao europeia,https://media.spreadthesign.com/video/mp4/14/552855.mp4,Spread the Sign
verificador de minutos,null,Spread the Sign
Abbe de I Epee,https://media.spreadthesign.com/video/mp4/14/549469.mp4,Spread the Sign
ambiente de linguagem de sinais,null,Spread the Sign
Apropriacao de sinais iconograficos,null,Spread the Sign
Associacao de surdos,null,Spread the Sign
ativismo surdo,null,Spread the Sign
Beneficio da surdez,null,Spread the Sign
bilinguismo surdo,null,Spread the Sign
COCA-CODA,null,Spread the Sign
comunidade surda,null,Spread the Sign
Contribuicao surda,null,Spread the Sign
cultura surda,null,Spread the Sign
Cao-guia para surdos,null,Spread the Sign
Escola para surdos,null,Spread the Sign
Ganho da surdez,null,Spread the Sign
Helen Keller,null,Spread the Sign
humor surdo,null,Spread the Sign
igreja para surdos,https://media.spreadthesign.com/video/mp4/14/551980.mp4,Spread the Sign
Jose Saragoca,null,Spread the Sign
Juan Pablo Bonet,null,Spread the Sign
KODA,null,Spread the Sign
Lars Kruth,null,Spread the Sign
Lars-Ake Wikstrom,null,Spread the Sign
Miguel Granell y Forcadell,null,Spread the Sign
Miguel Iglesias Recio,null,Spread the Sign
Osvald Dahlgren,null,Spread the Sign
ouvintismo,null,Spread the Sign
Palavra Complementada,null,Spread the Sign
Pedro Ponce de Leon,null,Spread the Sign
Per Anders Borg,null,Spread the Sign
Placa da Associacao dos Surdos de Madrid,null,Spread the Sign
Spreadthesign,null,Spread the Sign
surdolimpico,null,Spread the Sign
Thomas Lydell,null,Spread the Sign
Uniao Europeia de Surdos,null,Spread the Sign
#Eu Tambem,null,Spread the Sign
analise de dados,null,Spread the Sign
anuncio,https://media.spreadthesign.com/video/mp4/14/549673.mp4,Spread the Sign
anuncio publicitario,null,Spread the Sign
ao vivo,null,Spread the Sign
Apresentador de televisao,null,Spread the Sign
apresentacao,null,Spread the Sign
apresentacao multiidia,null,Spread the Sign
armacao de aluminio,null,Spread the Sign
artigo,null,Spread the Sign
Atualizando,null,Spread the Sign
Avanco Contra Royalties,null,Spread the Sign
bibliologia,null,Spread the Sign
biblioteca,null,Spread the Sign
biblioteca de referencia,null,Spread the Sign
biblioteca digital,null,Spread the Sign
biblioteca publica,null,Spread the Sign
Biblioteconomia,null,Spread the Sign
Bibliotecario,null,Spread the Sign
brochura,null,Spread the Sign
cabecalho,null,Spread the Sign
cabecalho,null,Spread the Sign
censura,null,Spread the Sign
centro de aprendizagem,null,Spread the Sign
classificacao,https://media.spreadthesign.com/video/mp4/14/550609.mp4,Spread the Sign
cobertura de midia,null,Spread the Sign
colecao de dados,null,Spread the Sign
Comunicado de Imprensa,null,Spread the Sign
Contexto,null,Spread the Sign
Contextual,null,Spread the Sign
contribuinte,null,Spread the Sign
controle remoto,null,Spread the Sign
convencional,null,Spread the Sign
correspondente,null,Spread the Sign
cultura de massa,null,Spread the Sign
dados,https://media.spreadthesign.com/video/mp4/14/553387.mp4,Spread the Sign
Dados qualitativos,null,Spread the Sign
dados validos,null,Spread the Sign
Direito de propriedade intelectual,null,Spread the Sign
direito exclusivo,null,Spread the Sign
direito unico,null,Spread the Sign
direitos antologicos,null,Spread the Sign
direitos de marketing,null,Spread the Sign
direitos de traducao,null,Spread the Sign
diretor editorial,null,Spread the Sign
disseminar,null,Spread the Sign
documental,null,Spread the Sign
documentacao,null,Spread the Sign
documento,null,Spread the Sign
e-zine,null,Spread the Sign
editor,null,Spread the Sign
Editor de manejo,null,Spread the Sign
editor-chefe,null,Spread the Sign
editorial,null,Spread the Sign
edicao,https://media.spreadthesign.com/video/mp4/14/665138.mp4,Spread the Sign
emprestimo de biblioteca,null,Spread the Sign
enciclopedia,null,Spread the Sign
entrevista,null,Spread the Sign
especime,null,Spread the Sign
estante de exibicao,null,Spread the Sign
estacao de pesquisa,null,Spread the Sign
estudo de caso,null,Spread the Sign
fato,null,Spread the Sign
feedback,null,Spread the Sign
Fixacao de cartazes,null,Spread the Sign
folheto,null,Spread the Sign
folheto,null,Spread the Sign
fonte,null,Spread the Sign
formato eletronico,null,Spread the Sign
fornecedor de biblioteca,null,Spread the Sign
fotojornalismo,null,Spread the Sign
gerenciamento de direitos digitais,null,Spread the Sign
gerente de publicidade,null,Spread the Sign
hipermidia,null,Spread the Sign
imprensa,null,Spread the Sign
informar,null,Spread the Sign
informacao,null,Spread the Sign
Informacao contextual,null,Spread the Sign
Infotainment,null,Spread the Sign
Infracao de copyright,null,Spread the Sign
interessar,null,Spread the Sign
jornal,null,Spread the Sign
Jornal diario,null,Spread the Sign
jornalismo,null,Spread the Sign
jornalista,null,Spread the Sign
layout da pagina,null,Spread the Sign
livros proibidos,null,Spread the Sign
lupa de video,null,Spread the Sign
Manchete,null,Spread the Sign
manuscrito,null,Spread the Sign
marca,null,Spread the Sign
marca registada,null,Spread the Sign
meios de comunicacao,null,Spread the Sign
meios de comunicacao social,null,Spread the Sign
mesa de exposicao tactil,null,Spread the Sign
multimedia,null,Spread the Sign
midia eletronica,null,Spread the Sign
Midias antigas,null,Spread the Sign
newsletter,null,Spread the Sign
noticias,https://media.spreadthesign.com/video/mp4/14/560343.mp4,Spread the Sign
nova edicao,null,Spread the Sign
nao-ficcao,null,Spread the Sign
Panfleto,null,Spread the Sign
Pasta de documentos,null,Spread the Sign
pequenos anuncios,null,Spread the Sign
Pista,https://media.spreadthesign.com/video/mp4/14/555641.mp4,Spread the Sign
Pivo do noticiario,null,Spread the Sign
placa de informacao portatil,null,Spread the Sign
plagiar,null,Spread the Sign
plagio,null,Spread the Sign
polemica,null,Spread the Sign
porta-folhetos,null,Spread the Sign
prestacao,null,Spread the Sign
procura literaria,null,Spread the Sign
produtor,null,Spread the Sign
propagacao de pagina dupla,null,Spread the Sign
propagacao de pagina unica,null,Spread the Sign
publicacao,null,Spread the Sign
Publicacao de cronograma,https://media.spreadthesign.com/video/mp4/14/556653.mp4,Spread the Sign
publicacao de midia eletronica,null,Spread the Sign
publicidade,https://media.spreadthesign.com/video/mp4/14/556657.mp4,Spread the Sign
publicidade,null,Spread the Sign
publicidade,https://media.spreadthesign.com/video/mp4/14/556656.mp4,Spread the Sign
publicitar,null,Spread the Sign
Publicitario,null,Spread the Sign
quadro de avisos,null,Spread the Sign
quadro de avisos,null,Spread the Sign
reedicao,null,Spread the Sign
referencia,null,Spread the Sign
reimprimir,null,Spread the Sign
Reporter,https://media.spreadthesign.com/video/mp4/14/556740.mp4,Spread the Sign
Revisado,null,Spread the Sign
revista,null,Spread the Sign
sinal de atril,null,Spread the Sign
sinal de informacao,null,Spread the Sign
sinopse,null,Spread the Sign
sistema,https://media.spreadthesign.com/video/mp4/14/556944.mp4,Spread the Sign
suporte de protecao com corda,null,Spread the Sign
tabloide,null,Spread the Sign
unidade publicidade,null,Spread the Sign
validacao,null,Spread the Sign
album,null,Spread the Sign
aclimatizacao,null,Spread the Sign
Adolescencia,null,Spread the Sign
adulto,null,Spread the Sign
Africano,null,Spread the Sign
Afro Americano,null,Spread the Sign
Afro-Americano,null,Spread the Sign
albanes,null,Spread the Sign
albanes,null,Spread the Sign
alemao,null,Spread the Sign
Alien,null,Spread the Sign
Americana,null,Spread the Sign
Americano,null,Spread the Sign
anto-semitismo,null,Spread the Sign
antropologia,null,Spread the Sign
armenio,null,Spread the Sign
Asiatico,null,Spread the Sign
assistencia social,null,Spread the Sign
atividade humana,null,Spread the Sign
austriaco,null,Spread the Sign
austriaco,null,Spread the Sign
azerbaijano,null,Spread the Sign
Azerbaijano,null,Spread the Sign
bandeira,https://media.spreadthesign.com/video/mp4/14/550145.mp4,Spread the Sign
Barreira linguistica,null,Spread the Sign
bebe,https://media.spreadthesign.com/video/mp4/14/575857.mp4,Spread the Sign
Belga,null,Spread the Sign
belga,null,Spread the Sign
bielorrrusso,null,Spread the Sign
bielorrusso,null,Spread the Sign
Brasileiro,null,Spread the Sign
Brasao,https://media.spreadthesign.com/video/mp4/14/550219.mp4,Spread the Sign
britanico,null,Spread the Sign
Baltico Alemao,null,Spread the Sign
bulgaro,null,Spread the Sign
Bulgaro,null,Spread the Sign
caipira,null,Spread the Sign
chefe,null,Spread the Sign
Chines,null,Spread the Sign
choque cultural,null,Spread the Sign
choque de culturas,null,Spread the Sign
cidadao,null,Spread the Sign
classe,https://media.spreadthesign.com/video/mp4/14/392699.mp4,Spread the Sign
classe social,null,Spread the Sign
colono,null,Spread the Sign
colonia,null,Spread the Sign
comportamento social,null,Spread the Sign
comunidade,null,Spread the Sign
comunidade,null,Spread the Sign
comunidade surda,null,Spread the Sign
conforto humano,null,Spread the Sign
contracultura,null,Spread the Sign
convencao sobre refugiados,null,Spread the Sign
"Coreano, coreana",null,Spread the Sign
costume,null,Spread the Sign
cota de refugiados,null,Spread the Sign
crianca,https://media.spreadthesign.com/video/mp4/14/550870.mp4,Spread the Sign
crianca,https://media.spreadthesign.com/video/mp4/14/550869.mp4,Spread the Sign
Crianca,https://media.spreadthesign.com/video/mp4/14/550871.mp4,Spread the Sign
cultura,null,Spread the Sign
cultura surda,null,Spread the Sign
demografia,null,Spread the Sign
deportacao,null,Spread the Sign
Dia dos avos,null,Spread the Sign
dinamarques,null,Spread the Sign
Dinamarques,null,Spread the Sign
Direito de retorno ao pais,null,Spread the Sign
diversidade,null,Spread the Sign
Egipcio,null,Spread the Sign
elite,null,Spread the Sign
emigrantes,null,Spread the Sign
emigrar,null,Spread the Sign
Envelhecendo,null,Spread the Sign
Escoces,null,Spread the Sign
espanhol,null,Spread the Sign
esquimo,null,Spread the Sign
estrangeiro,null,Spread the Sign
estagio de vida,null,Spread the Sign
etnia,null,Spread the Sign
etnografia,null,Spread the Sign
europeu,null,Spread the Sign
evento vital,null,Spread the Sign
exclusao social,null,Spread the Sign
exilio,null,Spread the Sign
frances,null,Spread the Sign
gabinete de aconselhamento,null,Spread the Sign
geracao,null,Spread the Sign
grego,null,Spread the Sign
grupo minoritario,null,Spread the Sign
grupo social,null,Spread the Sign
Grupos desprivilegiados,null,Spread the Sign
Galico,null,Spread the Sign
habitar,null,Spread the Sign
Hebraico,null,Spread the Sign
Hindu,null,Spread the Sign
hippy,null,Spread the Sign
Hispanico,null,Spread the Sign
humanidade,null,Spread the Sign
humano,https://media.spreadthesign.com/video/mp4/14/445056.mp4,Spread the Sign
humano,null,Spread the Sign
idade,null,Spread the Sign
idealismo,null,Spread the Sign
identidade,null,Spread the Sign
identificacao,null,Spread the Sign
idosa,null,Spread the Sign
idoso,null,Spread the Sign
imigrante,null,Spread the Sign
imigracao,null,Spread the Sign
Indiano,null,Spread the Sign
Indiano,null,Spread the Sign
indigena,null,Spread the Sign
indigena,null,Spread the Sign
infancia,null,Spread the Sign
inglesa,null,Spread the Sign
Ingles,null,Spread the Sign
ingles,null,Spread the Sign
integracao,null,Spread the Sign
integracao social,null,Spread the Sign
internacional,null,Spread the Sign
irlandes,null,Spread the Sign
Israelense,null,Spread the Sign
Italiano,null,Spread the Sign
Japones,null,Spread the Sign
jovem,https://media.spreadthesign.com/video/mp4/14/554325.mp4,Spread the Sign
jovem,null,Spread the Sign
jovem adulto,null,Spread the Sign
Juvenil,null,Spread the Sign
juventude,null,Spread the Sign
Letao,null,Spread the Sign
Lista de Patrimonio Mundial da UNESCO,null,Spread the Sign
lingua minoritaria,null,Spread the Sign
Maia,null,Spread the Sign
mais velho,null,Spread the Sign
meio-ambiente,null,Spread the Sign
"Mexicano, Mexicana",null,Spread the Sign
minoria etnica,null,Spread the Sign
mortalidade infantil,null,Spread the Sign
nacionalidade,null,Spread the Sign
nativo,null,Spread the Sign
nativo americano,null,Spread the Sign
Nacao,null,Spread the Sign
nobre,null,Spread the Sign
Nobreza,null,Spread the Sign
nordico,null,Spread the Sign
nomade,null,Spread the Sign
origem migrante,null,Spread the Sign
origem social,null,Spread the Sign
Palestiniano,null,Spread the Sign
"Palestiniano, palestino",null,Spread the Sign
paridade,null,Spread the Sign
participacao social,null,Spread the Sign
Patriota,null,Spread the Sign
patriota,null,Spread the Sign
Paz,null,Spread the Sign
perspectiva de genero,null,Spread the Sign
Pessoa,null,Spread the Sign
Pessoas,null,Spread the Sign
polaco,null,Spread the Sign
politica das minorias,null,Spread the Sign
politica de refugiados,null,Spread the Sign
povoar,null,Spread the Sign
problema social,null,Spread the Sign
protocolo,null,Spread the Sign
patria,null,Spread the Sign
patria-mae,null,Spread the Sign
publico,null,Spread the Sign
refugiado,null,Spread the Sign
romano,null,Spread the Sign
Russo,null,Spread the Sign
senhor,null,Spread the Sign
senhora,null,Spread the Sign
sexismo,null,Spread the Sign
sistema de valor,null,Spread the Sign
socializacao,null,Spread the Sign
sociedade,null,Spread the Sign
sociedade tribal,null,Spread the Sign
Sueco,null,Spread the Sign
taxa de mortalidade,null,Spread the Sign
Tepee,null,Spread the Sign
trabalho ilegal,null,Spread the Sign
Tradicao,null,Spread the Sign
traje folclorico,null,Spread the Sign
tribo,null,Spread the Sign
variavel,null,Spread the Sign
Velha idade,null,Spread the Sign
velho,https://media.spreadthesign.com/video/mp4/14/572138.mp4,Spread the Sign
Visitante,https://media.spreadthesign.com/video/mp4/14/553004.mp4,Spread the Sign
xenofobo,null,Spread the Sign
Arabe,null,Spread the Sign
odio racista,null,Spread the Sign
11 de setembro,null,Spread the Sign
A Guerra Fria,null,Spread the Sign
A segunda guerra mundial,null,Spread the Sign
Abraham Lincoln,null,Spread the Sign
Adolf Hitler,null,Spread the Sign
Alemanha Oriental,null,Spread the Sign
Alunagem,null,Spread the Sign
antiga,null,Spread the Sign
antigo,null,Spread the Sign
antiguidade,https://media.spreadthesign.com/video/mp4/14/598625.mp4,Spread the Sign
Aristoteles,null,Spread the Sign
Aristoteles,null,Spread the Sign
arqueologia,null,Spread the Sign
arte historica,https://media.spreadthesign.com/video/mp4/14/549946.mp4,Spread the Sign
artefato,null,Spread the Sign
Auschwitz,null,Spread the Sign
bandeira,null,Spread the Sign
Barack Obama,null,Spread the Sign
Benito Mussolini,null,Spread the Sign
bobo da corte,null,Spread the Sign
cadeira de junco,null,Spread the Sign
Campones,https://media.spreadthesign.com/video/mp4/14/550354.mp4,Spread the Sign
Cavaleiro,null,Spread the Sign
cavar,null,Spread the Sign
centuriao,null,Spread the Sign
Cetro,null,Spread the Sign
Charles de Gaulle,null,Spread the Sign
Classico,null,Spread the Sign
Colonialismo,null,Spread the Sign
Constantinopla,null,Spread the Sign
coroa,null,Spread the Sign
Corveia,null,Spread the Sign
Cristovao Colombo,null,Spread the Sign
Cro-magnon,null,Spread the Sign
cronologia,null,Spread the Sign
crucificar,null,Spread the Sign
crucificacao,null,Spread the Sign
cruzado,null,Spread the Sign
diaconisa,null,Spread the Sign
dinossauro,null,Spread the Sign
diocese,null,Spread the Sign
dono de terra do estado,null,Spread the Sign
elizabetano,null,Spread the Sign
escravatura,null,Spread the Sign
escravo,null,Spread the Sign
Estado islamico,null,Spread the Sign
Farao,https://media.spreadthesign.com/video/mp4/14/551609.mp4,Spread the Sign
fortaleza,null,Spread the Sign
Fosso,null,Spread the Sign
Grinalda,null,Spread the Sign
gripe espanhola,null,Spread the Sign
Grecia Antiga,null,Spread the Sign
Guerra do vietna,null,Spread the Sign
guerra nuclear,null,Spread the Sign
historia,null,Spread the Sign
Historia da surdez,null,Spread the Sign
Idade da Pedra,null,Spread the Sign
Idade do Bronze,null,Spread the Sign
Idade do Ferro,null,Spread the Sign
idade moderna,null,Spread the Sign
idade media,null,Spread the Sign
imperador romano,https://media.spreadthesign.com/video/mp4/14/552095.mp4,Spread the Sign
imperio romano,https://media.spreadthesign.com/video/mp4/14/552098.mp4,Spread the Sign
Isaac Newton,null,Spread the Sign
Iugoslavia,null,Spread the Sign
Joana D'arc,null,Spread the Sign
John F Kennedy,null,Spread the Sign
Jose Saragoca,null,Spread the Sign
Juan Carlos I,null,Spread the Sign
Juan Pablo Bonet,null,Spread the Sign
Legiao de Honra,null,Spread the Sign
Literatura antiga,null,Spread the Sign
Livonia,null,Spread the Sign
Livonian,null,Spread the Sign
Lenin,null,Spread the Sign
Mein Kampf,null,Spread the Sign
Mesopotamia,null,Spread the Sign
Miguel Granell y Forcadell,null,Spread the Sign
Miguel Iglesias Recio,null,Spread the Sign
Monumento historico,null,Spread the Sign
movimento feminista,null,Spread the Sign
Mustafa Kemal Ataturk,null,Spread the Sign
Mumia,null,Spread the Sign
Napoleao,null,Spread the Sign
Nazare,null,Spread the Sign
Nobre,null,Spread the Sign
O Holocausto,null,Spread the Sign
Os Irmaos da floresta,null,Spread the Sign
os manuscritos do Mar Morto,null,Spread the Sign
OTAN,null,Spread the Sign
pacto de Varsovia,null,Spread the Sign
Pedro Ponce de Leon,null,Spread the Sign
peregrinacao,null,Spread the Sign
Peregrino,null,Spread the Sign
Periodo Glacial,null,Spread the Sign
periodo pos-guerra,null,Spread the Sign
pilares de Hercules,null,Spread the Sign
Pirata,null,Spread the Sign
placa comemorativa,null,Spread the Sign
placa de rua,null,Spread the Sign
Platao,null,Spread the Sign
Platao,null,Spread the Sign
porta de madeira,null,Spread the Sign
Pre-historia,null,Spread the Sign
pos-colonialismo,null,Spread the Sign
Rainha Victoria,null,Spread the Sign
reino,null,Spread the Sign
Republica de Weimar,null,Spread the Sign
Republica Democratica Alema,null,Spread the Sign
resto,null,Spread the Sign
retrato real,null,Spread the Sign
